user_id,session_id,label,key_index,inter_key_ms,dwell_ms,is_backspace,is_error
user_008,user_008_s09,0,18,132.98,88.84,0,0
user_008,user_008_s09,0,19,221.4,112.34,0,0
user_008,user_008_s09,0,20,251.26,103.15,0,0
user_008,user_008_s09,0,21,219.47,117.06,0,0
user_008,user_008_s09,0,22,188.45,92.4,0,0
user_008,user_008_s09,0,23,330.66,106.52,0,0
user_008,user_008_s09,0,24,154.56,91.2,0,0
user_008,user_008_s09,0,25,237.31,113.45,0,0
user_008,user_008_s09,0,26,211.47,77.97,0,0
user_008,user_008_s09,0,27,297.68,112.74,0,0
user_008,user_008_s09,0,28,218.46,104.36,0,0
user_008,user_008_s09,0,29,228.91,113.32,1,0
user_008,user_008_s09,0,30,224.26,77.58,0,0
user_008,user_008_s09,0,31,148.04,122.55,0,0
user_008,user_008_s09,0,32,157.28,103.97,0,0
user_008,user_008_s09,0,33,186.18,114.02,0,0
user_008,user_008_s09,0,34,246.27,73.34,0,0
user_008,user_008_s09,0,35,210.98,85.57,0,0
user_008,user_008_s09,0,36,189.54,102.18,0,0
user_008,user_008_s09,0,37,266.49,136.6,0,0
user_008,user_008_s09,0,38,103.01,120.07,0,0
user_008,user_008_s09,0,39,136.47,112.32,0,0
user_008,user_008_s10,0,0,208.58,94.13,0,0
user_008,user_008_s10,0,1,175.72,100.94,0,0
user_008,user_008_s10,0,2,233.95,99.97,0,0
user_008,user_008_s10,0,3,207.83,94.24,0,0
user_008,user_008_s10,0,4,170.28,109.65,0,0
user_008,user_008_s10,0,5,565.08,110.56,1,0
user_008,user_008_s10,0,6,211.17,79.31,0,0
user_008,user_008_s10,0,7,124.33,123.4,0,0
user_008,user_008_s10,0,8,204.33,66.38,0,0
user_008,user_008_s10,0,9,189.64,97.85,0,0
user_008,user_008_s10,0,10,119.5,124.59,0,0
user_008,user_008_s10,0,11,198.39,114.03,0,0
user_008,user_008_s10,0,12,195.12,95.23,0,0
user_008,user_008_s10,0,13,195.29,140.56,0,0
user_008,user_008_s10,0,14,192.96,93.61,0,0
user_008,user_008_s10,0,15,154.0,63.16,0,0
user_008,user_008_s10,0,16,214.62,111.01,0,0
user_008,user_008_s10,0,17,152.28,67.52,0,0
user_008,user_008_s10,0,18,133.43,85.98,0,0
user_008,user_008_s10,0,19,218.67,114.33,0,0
user_008,user_008_s10,0,20,1477.28,93.2,0,0
user_008,user_008_s10,0,21,215.33,113.5,0,0
user_008,user_008_s10,0,22,175.7,79.61,0,0
user_008,user_008_s10,0,23,91.28,118.92,0,0
user_008,user_008_s10,0,24,258.0,69.23,0,0
user_008,user_008_s10,0,25,90.52,127.89,0,0
user_008,user_008_s10,0,26,214.35,92.92,0,0
user_008,user_008_s10,0,27,288.63,132.03,0,0
user_008,user_008_s10,0,28,193.08,85.8,0,0
user_008,user_008_s10,0,29,199.99,139.7,0,0
user_008,user_008_s10,0,30,1257.57,83.52,0,0
user_008,user_008_s10,0,31,195.45,67.22,0,0
user_008,user_008_s10,0,32,300.34,103.03,0,0
user_008,user_008_s10,0,33,144.71,126.24,0,0
user_008,user_008_s10,0,34,138.59,117.6,0,1
user_008,user_008_s10,0,35,169.83,124.86,0,0
user_008,user_008_s10,0,36,270.63,117.99,0,0
user_008,user_008_s10,0,37,157.68,86.2,0,0
user_008,user_008_s10,0,38,206.76,117.13,0,0
user_008,user_008_s10,0,39,237.99,104.0,0,0
user_008,user_008_s11,0,0,1162.54,81.4,0,0
user_008,user_008_s11,0,1,189.37,84.83,0,0
user_008,user_008_s11,0,2,227.6,95.35,0,0
user_008,user_008_s11,0,3,243.96,97.12,0,0
user_008,user_008_s11,0,4,159.06,111.38,0,0
user_008,user_008_s11,0,5,239.62,103.33,0,0
user_008,user_008_s11,0,6,168.17,113.7,0,0
user_008,user_008_s11,0,7,813.61,115.26,0,0
user_008,user_008_s11,0,8,833.75,120.91,0,0
user_008,user_008_s11,0,9,234.78,69.29,0,0
user_008,user_008_s11,0,10,209.11,84.51,0,1
user_008,user_008_s11,0,11,140.94,117.29,0,0
user_008,user_008_s11,0,12,102.46,110.6,0,0
user_008,user_008_s11,0,13,184.44,125.52,0,0
user_008,user_008_s11,0,14,240.93,76.38,0,0
user_008,user_008_s11,0,15,215.51,97.22,0,0
user_008,user_008_s11,0,16,205.39,100.7,1,0
user_008,user_008_s11,0,17,193.26,109.73,0,0
user_008,user_008_s11,0,18,208.66,107.18,0,0
user_008,user_008_s11,0,19,145.15,115.62,0,0
user_008,user_008_s11,0,20,231.62,104.24,0,0
user_008,user_008_s11,0,21,234.84,133.23,0,0
user_008,user_008_s11,0,22,176.29,139.44,0,0
user_008,user_008_s11,0,23,214.89,84.69,0,0
user_008,user_008_s11,0,24,109.95,107.36,0,0
user_008,user_008_s11,0,25,202.37,122.03,0,0
user_008,user_008_s11,0,26,187.11,117.89,0,0
user_008,user_008_s11,0,27,254.96,98.53,0,0
user_008,user_008_s11,0,28,183.92,111.45,0,0
user_008,user_008_s11,0,29,235.93,75.61,0,0
user_008,user_008_s11,0,30,174.54,106.11,0,0
user_008,user_008_s11,0,31,82.19,78.01,0,0
user_008,user_008_s11,0,32,182.61,116.38,0,0
user_008,user_008_s11,0,33,203.19,84.73,0,0
user_008,user_008_s11,0,34,200.95,109.66,0,0
user_008,user_008_s11,0,35,201.68,112.7,0,0
user_008,user_008_s11,0,36,168.92,107.96,0,0
user_008,user_008_s11,0,37,177.82,94.16,0,0
user_008,user_008_s11,0,38,138.71,102.38,0,0
user_008,user_008_s11,0,39,96.3,129.5,0,0
user_008,user_008_s12,0,0,206.29,121.81,0,0
user_008,user_008_s12,0,1,150.98,88.95,0,0
user_008,user_008_s12,0,2,177.24,87.02,0,0
user_008,user_008_s12,0,3,130.59,62.96,0,0
user_008,user_008_s12,0,4,193.35,117.52,0,0
user_008,user_008_s12,0,5,183.18,100.21,1,0
user_008,user_008_s12,0,6,121.07,63.61,0,0
user_008,user_008_s12,0,7,171.92,122.14,0,0
user_008,user_008_s12,0,8,177.64,92.14,0,0
user_008,user_008_s12,0,9,193.17,94.54,0,0
user_008,user_008_s12,0,10,194.98,69.22,0,0
user_008,user_008_s12,0,11,144.34,108.31,0,0
user_008,user_008_s12,0,12,216.69,108.49,0,0
user_008,user_008_s12,0,13,204.97,97.78,0,0
user_008,user_008_s12,0,14,144.17,90.56,0,0
user_008,user_008_s12,0,15,1317.44,149.91,0,0
user_008,user_008_s12,0,16,768.17,75.26,0,0
user_008,user_008_s12,0,17,107.76,84.65,0,0
user_008,user_008_s12,0,18,189.62,112.52,0,0
user_008,user_008_s12,0,19,237.16,78.94,0,0
user_008,user_008_s12,0,20,248.75,77.5,0,0
user_008,user_008_s12,0,21,126.39,120.77,0,0
user_008,user_008_s12,0,22,217.82,110.51,0,0
user_008,user_008_s12,0,23,183.6,108.15,0,0
user_008,user_008_s12,0,24,62.72,102.26,0,0
user_008,user_008_s12,0,25,163.28,85.22,0,0
user_008,user_008_s12,0,26,157.86,93.79,0,0
user_008,user_008_s12,0,27,720.92,97.17,0,0
user_008,user_008_s12,0,28,137.04,115.21,0,0
user_008,user_008_s12,0,29,206.92,107.01,0,0
user_008,user_008_s12,0,30,174.26,80.63,0,0
user_008,user_008_s12,0,31,109.02,114.1,0,0
user_008,user_008_s12,0,32,152.57,66.0,0,0
user_008,user_008_s12,0,33,254.12,92.47,0,0
user_008,user_008_s12,0,34,171.03,76.45,1,0
user_008,user_008_s12,0,35,223.62,82.01,0,0
user_008,user_008_s12,0,36,220.95,136.27,0,0
user_008,user_008_s12,0,37,157.64,70.05,0,0
user_008,user_008_s12,0,38,116.94,82.75,0,0
user_008,user_008_s12,0,39,123.35,108.66,0,1
user_008,user_008_s13,0,0,157.71,82.89,0,0
user_008,user_008_s13,0,1,156.91,121.06,0,0
user_008,user_008_s13,0,2,197.64,137.21,0,0
user_008,user_008_s13,0,3,173.06,100.02,0,0
user_008,user_008_s13,0,4,124.69,134.74,0,0
user_008,user_008_s13,0,5,88.36,116.34,0,1
user_008,user_008_s13,0,6,151.8,142.7,0,0
user_008,user_008_s13,0,7,113.46,108.66,0,0
user_008,user_008_s13,0,8,140.1,102.11,0,0
user_008,user_008_s13,0,9,160.19,115.87,0,0
user_008,user_008_s13,0,10,173.7,91.0,0,0
user_008,user_008_s13,0,11,148.36,107.39,0,0
user_008,user_008_s13,0,12,287.6,125.39,0,0
user_008,user_008_s13,0,13,119.36,115.42,0,0
user_008,user_008_s13,0,14,239.74,98.85,0,0
user_008,user_008_s13,0,15,172.9,103.36,0,0
user_008,user_008_s13,0,16,148.78,114.22,0,0
user_008,user_008_s13,0,17,209.45,113.57,0,0
user_008,user_008_s13,0,18,158.75,114.07,1,0
user_008,user_008_s13,0,19,141.49,106.07,0,0
user_008,user_008_s13,0,20,268.04,83.38,0,0
user_008,user_008_s13,0,21,73.88,86.48,0,0
user_008,user_008_s13,0,22,168.89,108.44,0,0
user_008,user_008_s13,0,23,190.08,115.66,0,0
user_008,user_008_s13,0,24,249.43,113.13,0,0
user_008,user_008_s13,0,25,161.4,86.29,0,0
user_008,user_008_s13,0,26,310.49,96.5,0,0
user_008,user_008_s13,0,27,217.81,76.56,0,0
user_008,user_008_s13,0,28,65.46,72.33,0,0
user_008,user_008_s13,0,29,109.98,101.04,0,0
user_008,user_008_s13,0,30,192.36,125.92,0,0
user_008,user_008_s13,0,31,125.08,101.4,0,0
user_008,user_008_s13,0,32,207.52,136.64,0,0
user_008,user_008_s13,0,33,158.71,96.25,0,0
user_008,user_008_s13,0,34,122.54,100.06,0,0
user_008,user_008_s13,0,35,133.81,80.13,0,0
user_008,user_008_s13,0,36,222.33,92.68,0,0
user_008,user_008_s13,0,37,82.24,76.26,0,0
user_008,user_008_s13,0,38,231.76,69.33,0,0
user_008,user_008_s13,0,39,233.18,76.59,0,0
user_009,user_009_s00,1,0,488.49,170.49,0,0
user_009,user_009_s00,1,1,407.97,198.28,0,0
user_009,user_009_s00,1,2,370.32,187.7,0,0
user_009,user_009_s00,1,3,929.69,135.16,0,0
user_009,user_009_s00,1,4,282.49,202.17,0,0
user_009,user_009_s00,1,5,264.52,188.32,0,0
user_009,user_009_s00,1,6,391.42,159.31,0,0
user_009,user_009_s00,1,7,475.82,169.66,0,0
user_009,user_009_s00,1,8,304.2,170.54,0,0
user_009,user_009_s00,1,9,271.48,176.11,0,0
user_009,user_009_s00,1,10,203.34,247.86,0,0
user_009,user_009_s00,1,11,358.04,259.72,0,0
user_009,user_009_s00,1,12,446.18,87.26,0,0
user_009,user_009_s00,1,13,450.66,202.36,0,0
user_009,user_009_s00,1,14,459.53,219.07,0,0
user_009,user_009_s00,1,15,373.33,177.14,0,0
user_009,user_009_s00,1,16,344.21,218.11,0,0
user_009,user_009_s00,1,17,1147.34,244.11,0,0
user_009,user_009_s00,1,18,236.77,135.75,0,0
user_009,user_009_s00,1,19,296.68,189.67,0,1
user_009,user_009_s00,1,20,489.29,254.94,0,0
user_009,user_009_s00,1,21,239.94,140.56,0,0
user_009,user_009_s00,1,22,333.05,180.75,0,0
user_009,user_009_s00,1,23,392.65,168.82,1,0
user_009,user_009_s00,1,24,343.54,222.54,0,0
user_009,user_009_s00,1,25,439.03,227.53,0,0
user_009,user_009_s00,1,26,472.71,190.69,0,0
user_009,user_009_s00,1,27,379.08,186.03,0,0
user_009,user_009_s00,1,28,460.57,123.32,0,0
user_009,user_009_s00,1,29,253.01,235.83,0,0
user_009,user_009_s00,1,30,1507.15,172.23,1,0
user_009,user_009_s00,1,31,1457.34,179.78,0,0
user_009,user_009_s00,1,32,510.07,219.67,0,0
user_009,user_009_s00,1,33,1192.51,191.95,1,0
user_009,user_009_s00,1,34,335.0,220.82,0,0
user_009,user_009_s00,1,35,1294.83,206.48,0,0
user_009,user_009_s00,1,36,1710.8,192.17,0,0
user_009,user_009_s00,1,37,450.19,195.99,0,0
user_009,user_009_s00,1,38,500.78,144.67,0,0
user_009,user_009_s00,1,39,339.49,179.54,0,0
user_009,user_009_s01,1,0,178.48,118.6,0,0
user_009,user_009_s01,1,1,256.88,182.76,0,0
user_009,user_009_s01,1,2,206.74,94.07,0,0
user_009,user_009_s01,1,3,1114.2,157.81,0,0
user_009,user_009_s01,1,4,228.64,144.19,0,0
user_009,user_009_s01,1,5,243.65,141.42,0,0
user_009,user_009_s01,1,6,1217.6,147.92,0,0
user_009,user_009_s01,1,7,358.76,123.5,0,1
user_009,user_009_s01,1,8,368.96,159.36,0,0
user_009,user_009_s01,1,9,154.02,148.73,0,0
user_009,user_009_s01,1,10,300.68,172.86,0,0
user_009,user_009_s01,1,11,286.01,190.94,0,0
user_009,user_009_s01,1,12,263.84,150.56,0,0
user_009,user_009_s01,1,13,271.96,124.46,1,0
user_009,user_009_s01,1,14,356.07,115.66,0,0
user_009,user_009_s01,1,15,339.02,193.92,0,0
user_009,user_009_s01,1,16,329.24,190.39,0,0
user_009,user_009_s01,1,17,281.65,171.54,0,0
user_009,user_009_s01,1,18,424.01,148.71,0,0
user_009,user_009_s01,1,19,239.74,169.55,0,0
user_009,user_009_s01,1,20,155.9,183.05,0,0
user_009,user_009_s01,1,21,249.07,130.0,0,0
user_009,user_009_s01,1,22,271.35,147.88,0,1
user_009,user_009_s01,1,23,357.27,116.53,0,0
user_009,user_009_s01,1,24,232.12,143.49,0,0
user_009,user_009_s01,1,25,301.26,189.67,0,0
user_009,user_009_s01,1,26,165.47,176.82,0,0
user_009,user_009_s01,1,27,341.97,150.78,0,0
user_009,user_009_s01,1,28,272.08,72.74,0,0
user_009,user_009_s01,1,29,970.25,128.96,0,0
user_009,user_009_s01,1,30,1237.59,149.88,1,0
user_009,user_009_s01,1,31,341.18,141.1,0,0
user_009,user_009_s01,1,32,1176.39,147.96,0,0
user_009,user_009_s01,1,33,259.83,153.75,1,0
user_009,user_009_s01,1,34,456.13,132.33,0,0
user_009,user_009_s01,1,35,403.88,146.85,0,0
user_009,user_009_s01,1,36,331.04,142.93,0,0
user_009,user_009_s01,1,37,139.96,127.65,1,0
user_009,user_009_s01,1,38,359.27,198.0,0,0
user_009,user_009_s01,1,39,223.55,133.91,0,1
user_009,user_009_s02,0,0,256.4,110.8,0,0
user_009,user_009_s02,0,1,197.42,140.89,0,0
user_009,user_009_s02,0,2,219.38,96.89,0,0
user_009,user_009_s02,0,3,249.45,128.65,0,0
user_009,user_009_s02,0,4,149.18,128.18,0,0
user_009,user_009_s02,0,5,186.23,136.18,0,0
user_009,user_009_s02,0,6,237.86,146.39,0,0
user_009,user_009_s02,0,7,287.09,108.41,0,0
user_009,user_009_s02,0,8,1581.1,130.38,0,0
user_009,user_009_s02,0,9,285.96,99.31,0,0
user_009,user_009_s02,0,10,190.42,99.12,0,0
user_009,user_009_s02,0,11,82.12,112.28,0,0
user_009,user_009_s02,0,12,252.08,128.54,0,0
user_009,user_009_s02,0,13,243.71,149.41,0,0
user_009,user_009_s02,0,14,251.76,152.41,0,0
user_009,user_009_s02,0,15,250.16,115.96,0,0
user_009,user_009_s02,0,16,229.36,126.84,0,0
user_009,user_009_s02,0,17,210.81,137.33,0,0
user_009,user_009_s02,0,18,212.38,134.41,0,0
user_009,user_009_s02,0,19,202.51,119.02,0,0
user_009,user_009_s02,0,20,204.98,123.06,0,0
user_009,user_009_s02,0,21,146.92,119.99,0,0
user_009,user_009_s02,0,22,171.48,118.37,0,0
user_009,user_009_s02,0,23,214.74,116.18,0,0
user_009,user_009_s02,0,24,129.23,119.84,0,0
user_009,user_009_s02,0,25,138.82,115.12,0,0
user_009,user_009_s02,0,26,207.7,103.11,0,0
user_009,user_009_s02,0,27,216.18,136.01,0,0
user_009,user_009_s02,0,28,208.57,130.3,0,0
user_009,user_009_s02,0,29,123.51,152.7,0,0
user_009,user_009_s02,0,30,285.36,127.89,0,0
user_009,user_009_s02,0,31,162.35,114.94,0,0
user_009,user_009_s02,0,32,187.79,111.49,0,0
user_009,user_009_s02,0,33,169.53,122.58,0,0
user_009,user_009_s02,0,34,274.93,130.91,0,0
user_009,user_009_s02,0,35,238.81,117.78,0,0
user_009,user_009_s02,0,36,201.99,97.6,0,0
user_009,user_009_s02,0,37,199.09,109.64,0,0
user_009,user_009_s02,0,38,228.86,122.1,0,0
user_009,user_009_s02,0,39,170.16,133.99,0,0
user_009,user_009_s03,0,0,209.19,105.7,1,0
user_009,user_009_s03,0,1,204.58,99.32,0,0
user_009,user_009_s03,0,2,200.17,140.4,0,0
user_009,user_009_s03,0,3,301.47,121.44,0,0
user_009,user_009_s03,0,4,185.34,127.89,0,0
user_009,user_009_s03,0,5,158.84,120.79,0,0
user_009,user_009_s03,0,6,192.3,130.28,0,0
user_009,user_009_s03,0,7,185.72,99.46,0,0
user_009,user_009_s03,0,8,259.52,115.58,0,0
user_009,user_009_s03,0,9,151.85,122.54,0,0
user_009,user_009_s03,0,10,839.78,135.5,0,0
user_009,user_009_s03,0,11,215.51,158.22,0,0
user_009,user_009_s03,0,12,259.87,120.92,0,0
user_009,user_009_s03,0,13,237.02,103.33,0,0
user_009,user_009_s03,0,14,274.3,94.53,0,0
user_009,user_009_s03,0,15,221.9,99.32,0,0
user_009,user_009_s03,0,16,199.28,101.47,0,0
user_009,user_009_s03,0,17,242.88,66.45,0,0
user_009,user_009_s03,0,18,151.39,103.09,0,0
user_009,user_009_s03,0,19,137.28,126.02,0,0
user_009,user_009_s03,0,20,247.85,115.46,1,0
user_009,user_009_s03,0,21,216.33,109.96,0,0
user_009,user_009_s03,0,22,247.34,87.51,0,0
user_009,user_009_s03,0,23,172.58,131.51,0,0
user_009,user_009_s03,0,24,260.54,122.64,0,0
user_009,user_009_s03,0,25,235.26,114.0,0,0
user_009,user_009_s03,0,26,206.38,77.95,0,1
user_009,user_009_s03,0,27,216.2,106.13,0,0
user_009,user_009_s03,0,28,221.94,121.36,0,0
user_009,user_009_s03,0,29,172.4,113.74,0,0
user_009,user_009_s03,0,30,191.82,117.37,0,0
user_009,user_009_s03,0,31,221.29,125.5,0,0
user_009,user_009_s03,0,32,190.16,116.76,0,0
user_009,user_009_s03,0,33,147.18,124.91,0,0
user_009,user_009_s03,0,34,219.8,100.33,0,0
user_009,user_009_s03,0,35,242.07,94.08,0,0
user_009,user_009_s03,0,36,251.64,122.07,0,0
user_009,user_009_s03,0,37,229.57,125.45,0,0
user_009,user_009_s03,0,38,241.34,122.76,0,0
user_009,user_009_s03,0,39,248.31,116.38,0,0
user_009,user_009_s04,1,0,246.5,141.36,0,1
user_009,user_009_s04,1,1,275.34,206.06,0,0
user_009,user_009_s04,1,2,262.59,188.19,0,0
user_009,user_009_s04,1,3,242.2,156.16,0,0
user_009,user_009_s04,1,4,132.56,134.26,0,0
user_009,user_009_s04,1,5,267.97,125.54,0,0
user_009,user_009_s04,1,6,88.94,159.21,0,0
user_009,user_009_s04,1,7,189.69,133.23,0,0
user_009,user_009_s04,1,8,296.87,158.68,0,0
user_009,user_009_s04,1,9,361.53,161.42,0,0
user_009,user_009_s04,1,10,468.57,129.97,0,0
user_009,user_009_s04,1,11,212.18,178.9,0,0
user_009,user_009_s04,1,12,171.86,130.0,0,0
user_009,user_009_s04,1,13,299.92,139.23,0,0
user_009,user_009_s04,1,14,424.32,102.35,0,0
user_009,user_009_s04,1,15,393.19,128.45,0,0
user_009,user_009_s04,1,16,156.17,218.13,0,0
user_009,user_009_s04,1,17,238.74,105.2,0,0
user_009,user_009_s04,1,18,1407.55,154.6,0,0
user_009,user_009_s04,1,19,336.61,121.66,0,0
user_009,user_009_s04,1,20,306.34,56.7,0,0
user_009,user_009_s04,1,21,210.29,159.08,0,0
user_009,user_009_s04,1,22,305.52,117.91,0,0
user_009,user_009_s04,1,23,337.5,150.22,0,0
user_009,user_009_s04,1,24,165.68,174.98,0,0
user_009,user_009_s04,1,25,374.5,147.1,0,0
user_009,user_009_s04,1,26,343.27,150.56,0,1
user_009,user_009_s04,1,27,183.23,106.4,0,0
user_009,user_009_s04,1,28,337.09,164.54,0,0
user_009,user_009_s04,1,29,326.77,131.44,0,0
user_009,user_009_s04,1,30,330.28,64.66,0,1
user_009,user_009_s04,1,31,397.18,168.99,0,1
user_009,user_009_s04,1,32,250.75,180.27,0,0
user_009,user_009_s04,1,33,1510.79,193.13,0,0
user_009,user_009_s04,1,34,40.0,218.59,0,0
user_009,user_009_s04,1,35,354.71,167.0,0,0
user_009,user_009_s04,1,36,345.82,157.42,0,0
user_009,user_009_s04,1,37,376.88,178.74,0,0
user_009,user_009_s04,1,38,165.25,105.69,0,0
user_009,user_009_s04,1,39,340.51,76.71,1,0
user_009,user_009_s05,0,0,159.27,100.95,1,0
user_009,user_009_s05,0,1,110.22,104.23,0,0
user_009,user_009_s05,0,2,157.29,93.07,0,0
user_009,user_009_s05,0,3,185.17,103.72,0,0
user_009,user_009_s05,0,4,213.78,91.89,0,0
user_009,user_009_s05,0,5,95.01,69.0,0,0
user_009,user_009_s05,0,6,204.87,118.99,0,0
user_009,user_009_s05,0,7,142.18,90.91,0,1
user_009,user_009_s05,0,8,132.15,102.54,0,0
user_009,user_009_s05,0,9,184.99,87.7,0,0
user_009,user_009_s05,0,10,208.02,88.19,0,0
user_009,user_009_s05,0,11,178.07,83.11,0,0
user_009,user_009_s05,0,12,137.22,115.83,0,0
user_009,user_009_s05,0,13,178.05,119.8,0,0
user_009,user_009_s05,0,14,152.36,100.64,0,0
user_009,user_009_s05,0,15,207.07,91.38,0,0
user_009,user_009_s05,0,16,226.47,72.34,0,0
user_009,user_009_s05,0,17,223.84,113.31,1,0
user_009,user_009_s05,0,18,181.4,89.08,0,0
user_009,user_009_s05,0,19,228.42,81.82,0,0
user_009,user_009_s05,0,20,140.19,100.7,0,0
user_009,user_009_s05,0,21,255.59,94.71,0,0
user_009,user_009_s05,0,22,139.95,75.22,0,0
user_009,user_009_s05,0,23,98.65,77.48,0,0
user_009,user_009_s05,0,24,238.41,105.76,0,0
user_009,user_009_s05,0,25,152.98,89.42,0,0
user_009,user_009_s05,0,26,187.01,108.62,0,0
user_009,user_009_s05,0,27,139.78,102.63,0,0
user_009,user_009_s05,0,28,279.49,117.46,0,0
user_009,user_009_s05,0,29,257.19,86.51,0,0
user_009,user_009_s05,0,30,245.86,104.05,0,0
user_009,user_009_s05,0,31,185.85,110.72,0,0
user_009,user_009_s05,0,32,222.57,89.9,0,0
user_009,user_009_s05,0,33,180.03,118.77,0,0
user_009,user_009_s05,0,34,228.4,72.78,0,0
user_009,user_009_s05,0,35,970.04,86.5,0,0
user_009,user_009_s05,0,36,247.43,72.17,0,0
user_009,user_009_s05,0,37,163.24,88.1,0,0
user_009,user_009_s05,0,38,167.91,97.67,0,0
user_009,user_009_s05,0,39,163.01,113.9,0,0
user_009,user_009_s06,0,0,159.96,107.91,0,0
user_009,user_009_s06,0,1,142.93,81.02,0,0
user_009,user_009_s06,0,2,228.22,99.28,0,0
user_009,user_009_s06,0,3,215.9,117.7,0,0
user_009,user_009_s06,0,4,181.55,100.07,0,0
user_009,user_009_s06,0,5,196.0,114.31,0,0
user_009,user_009_s06,0,6,180.45,74.81,0,0
user_009,user_009_s06,0,7,219.47,77.62,0,0
user_009,user_009_s06,0,8,205.46,89.13,0,0
user_009,user_009_s06,0,9,212.87,96.59,0,0
user_009,user_009_s06,0,10,176.16,106.73,0,0
user_009,user_009_s06,0,11,158.07,111.72,0,0
user_009,user_009_s06,0,12,211.43,141.84,0,0
user_009,user_009_s06,0,13,247.91,89.07,0,0
user_009,user_009_s06,0,14,229.58,96.06,0,0
user_009,user_009_s06,0,15,249.16,89.53,0,0
user_009,user_009_s06,0,16,190.73,119.0,0,0
user_009,user_009_s06,0,17,144.14,119.9,0,0
user_009,user_009_s06,0,18,147.79,93.86,0,0
user_009,user_009_s06,0,19,240.84,135.24,0,0
user_009,user_009_s06,0,20,107.42,89.56,0,0
user_009,user_009_s06,0,21,246.0,118.19,0,1
user_009,user_009_s06,0,22,151.64,125.18,0,0
user_009,user_009_s06,0,23,263.23,78.82,0,0
user_009,user_009_s06,0,24,181.15,110.74,0,0
user_009,user_009_s06,0,25,213.8,56.37,0,0
user_009,user_009_s06,0,26,282.23,114.8,0,0
user_009,user_009_s06,0,27,170.47,83.1,0,0
user_009,user_009_s06,0,28,169.78,110.58,0,0
user_009,user_009_s06,0,29,155.46,113.66,0,0
user_009,user_009_s06,0,30,142.83,119.68,0,0
user_009,user_009_s06,0,31,170.48,115.89,0,0
user_009,user_009_s06,0,32,161.22,102.15,0,0
user_009,user_009_s06,0,33,132.6,94.97,0,0
user_009,user_009_s06,0,34,175.4,100.01,0,0
user_009,user_009_s06,0,35,202.57,82.86,0,0
user_009,user_009_s06,0,36,147.18,97.75,0,0
user_009,user_009_s06,0,37,177.37,96.45,0,0
user_009,user_009_s06,0,38,241.95,88.26,0,0
user_009,user_009_s06,0,39,125.63,72.57,0,0
user_009,user_009_s07,0,0,265.33,88.24,0,0
user_009,user_009_s07,0,1,223.27,108.53,0,0
user_009,user_009_s07,0,2,266.76,121.25,0,0
user_009,user_009_s07,0,3,212.29,124.84,0,0
user_009,user_009_s07,0,4,239.27,122.52,0,0
user_009,user_009_s07,0,5,223.81,131.09,0,0
user_009,user_009_s07,0,6,188.75,143.17,0,0
user_009,user_009_s07,0,7,193.69,104.51,0,0
user_009,user_009_s07,0,8,1076.71,157.37,0,0
user_009,user_009_s07,0,9,213.07,77.92,0,0
user_009,user_009_s07,0,10,183.38,98.36,0,0
user_009,user_009_s07,0,11,220.08,114.47,0,0
user_009,user_009_s07,0,12,218.69,120.22,0,0
user_009,user_009_s07,0,13,210.59,108.19,0,0
user_009,user_009_s07,0,14,211.3,103.02,0,0
user_009,user_009_s07,0,15,178.84,147.44,0,0
user_009,user_009_s07,0,16,190.54,102.23,0,1
user_009,user_009_s07,0,17,133.38,94.4,0,0
user_009,user_009_s07,0,18,197.21,139.02,0,0
user_009,user_009_s07,0,19,161.57,125.16,0,0
user_009,user_009_s07,0,20,206.25,129.2,0,0
user_009,user_009_s07,0,21,172.73,114.4,0,0
user_009,user_009_s07,0,22,117.74,88.52,0,0
user_009,user_009_s07,0,23,294.85,112.57,0,0
user_009,user_009_s07,0,24,192.62,86.26,0,0
user_009,user_009_s07,0,25,794.77,115.17,0,0
user_009,user_009_s07,0,26,180.45,121.94,0,0
user_009,user_009_s07,0,27,272.04,128.88,0,0
user_009,user_009_s07,0,28,154.74,109.66,0,0
user_009,user_009_s07,0,29,209.39,123.5,0,0
user_009,user_009_s07,0,30,157.18,96.3,0,0
user_009,user_009_s07,0,31,309.19,127.09,0,0
user_009,user_009_s07,0,32,191.88,122.28,0,0
user_009,user_009_s07,0,33,236.24,98.0,0,0
user_009,user_009_s07,0,34,220.69,119.91,0,0
user_009,user_009_s07,0,35,201.09,129.12,0,0
user_009,user_009_s07,0,36,223.45,112.47,0,0
user_009,user_009_s07,0,37,258.09,97.64,0,0
user_009,user_009_s07,0,38,229.65,114.11,0,0
user_009,user_009_s07,0,39,208.83,120.27,0,0
user_009,user_009_s08,0,0,189.81,117.17,0,0
user_009,user_009_s08,0,1,256.45,107.99,0,0
user_009,user_009_s08,0,2,196.23,87.69,0,0
user_009,user_009_s08,0,3,287.62,130.46,0,0
user_009,user_009_s08,0,4,233.23,114.76,0,0
user_009,user_009_s08,0,5,212.36,128.95,0,0
user_009,user_009_s08,0,6,238.88,75.92,0,0
user_009,user_009_s08,0,7,264.01,111.48,0,0
user_009,user_009_s08,0,8,238.0,98.75,0,0
user_009,user_009_s08,0,9,197.88,111.14,0,0
user_009,user_009_s08,0,10,173.84,126.08,0,0
user_009,user_009_s08,0,11,154.81,116.64,0,0
user_009,user_009_s08,0,12,100.54,110.85,0,0
user_009,user_009_s08,0,13,208.17,110.76,0,0
